Spondylometaphyseal_dysplasia,_'corner_fracture'_type	93315	Disease-causing_germline_mutation(s)_in	FN1	Assessed	Migration-stimulating_factor,FINC,P02751,LETS,FN1,3778,Cold-insoluble_globulin,CIG,135600,MSF,GFND2,ENSG00000115414
Spondylometaphyseal_dysplasia,_Schmidt_type	93316	Disease-causing_germline_mutation(s)_in	COL2A1	Assessed	ENSG00000139219,STL1,2200,120140,COL2A1,P02458
Spondylometaphyseal_dysplasia,_Sedaghatian_type	93317	Disease-causing_germline_mutation(s)_in	GPX4	Assessed	138322,4556,PHGPx,ENSG00000167468,phospholipid_hydroperoxidase,GPX4,P36969,MCSP
17q24.2_microdeletion_syndrome	529962	Role_in_the_phenotype_of	BPTF	Assessed	601819,FAC1,2723,ENSG00000171634,Q12830,3581,NURF301
17q24.2_microdeletion_syndrome	529962	Role_in_the_phenotype_of	PSMD12	Assessed	Rpn5,604450,p55,ENSG00000197170,O00232,9557
Hypothyroidism_due_to_TSH_receptor_mutations	90673	Disease-causing_germline_mutation(s)_(loss_of_function)_in	TSHR	Assessed	TSHR,12373,255,ENSG00000165409,603372,P16473,LGR3
Isolated_thyroid-stimulating_hormone_deficiency	90674	Disease-causing_germline_mutation(s)_in	TSHB	Assessed	ENSG00000134200,12372,188540,thyrotropin_subunit_beta,P01222,TSHB
Letrozole_toxicity	529831	Biomarker_tested_in	CYP2A6	Not_yet_assessed	ENSG00000255974,CPA6,122720,CYP2A,1321,2610,P11509
Enzalutamide_toxicity	529828	Biomarker_tested_in	CYP2C8	Not_yet_assessed	P10632,2622,ENSG00000138115,601129,CYP2C8,CPC8
Charcot-Marie-Tooth_disease_type_1E	90658	Disease-causing_germline_mutation(s)_in	PMP22	Assessed	Sp110,PMP22,ENSG00000109099,9118,HNPP,Q01453,GAS3,601097
Congenital_adrenal_hyperplasia_due_to_3-beta-hydroxysteroid_dehydrogenase_deficiency	90791	Disease-causing_germline_mutation(s)_in	HSD3B2	Assessed	2622,HSD3B2,613890,SDR11E2,ENSG00000203859,P26439,short_chain_dehydrogenase/reductase_family_11E,_member_2,5218
Inflammatory_bowel_disease-recurrent_sinopulmonary_infections_syndrome	529980	Candidate_gene_tested_in	NFAT5	Not_yet_assessed	ENSG00000102908,TONEBP,604708,O94916,NFATZ,OREBP,NFAT5,tonicity-responsive_enhancer_binding_protein,NF-AT5,7774,KIAA0827,NFATL1
Immune_dysregulation-inflammatory_bowel_disease-arthritis-recurrent_infections-lymphopenia_syndrome	529977	Disease-causing_germline_mutation(s)_(loss_of_function)_in	RIPK1	Assessed	RIPK1,ENSG00000137275,RIP,10019,receptor-interacting_protein_kinase_1,2189
Intellectual_disability-autism-speech_apraxia-craniofacial_dysmorphism_syndrome	529965	Disease-causing_germline_mutation(s)_in	CHD1	Assessed	1915,CHD1,ENSG00000153922
Panhypopituitarism	90695	Disease-causing_germline_mutation(s)_(loss_of_function)_in	SOX3	Assessed	ENSG00000134595,P41225,11199,313430,SOX3
Panhypopituitarism	90695	Disease-causing_germline_mutation(s)_in	PROP1	Assessed	PROP1,O75360,ENSG00000175325,601538,9455
Male_infertility_due_to_acephalic_spermatozoa	529970	Disease-causing_germline_mutation(s)_in	PMFBP1	Assessed	618085,17728,Q8TBY8,ENSG00000118557
Male_infertility_due_to_acephalic_spermatozoa	529970	Disease-causing_germline_mutation(s)_in	SUN5	Assessed	16252,ENSG00000167098,613942,TSARG4,testis_and_spermatogenesis_related_gene_4,dJ726C3.1,Q8TC36
X-linked_non-syndromic_sensorineural_deafness_type_DFN	90625	Disease-causing_germline_mutation(s)_in	PRPS1	Assessed	DFNX1,311850,ribose-phosphate_diphosphokinase_1,P60891,PRS_I,9462,PRPS1,CMTX5,ENSG00000147224
X-linked_non-syndromic_sensorineural_deafness_type_DFN	90625	Disease-causing_germline_mutation(s)_in	COL4A6	Assessed	COL4A6,303631,Q14031,2208,ENSG00000197565
X-linked_non-syndromic_sensorineural_deafness_type_DFN	90625	Disease-causing_germline_mutation(s)_in	SMPX	Assessed	11122,DFNX4,SMPX,300226,ENSG00000091482,Q9UHP9
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	KITLG	Assessed	KL-1,P21583,SLF,stem_cell_factor,familial_progressive_hyperpigmentation_2,FPH2,Kitl,DFNA69,SCF,steel_factor,6343,184745,mast_cell_growth_factor,ENSG00000049130,KITLG,SF
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Major_susceptibility_factor_in	SSBP1	Assessed	ENSG00000106028,SSBP,SSBP1,600439,mtSSB,Q04837,11317
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	PDE1C	Assessed	ENSG00000154678,Hcam3,Q14123,8776,PDE1C,602987
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	SLC44A4	Assessed	DFNA72,ENSG00000204385,SLC44A4,13941,Q53GD3,CTL4,FLJ14491,NG22,606107,TPPT
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	POU4F3	Assessed	9220,BRN3C,Q15319,POU4F3,602460,ENSG00000091010
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	SIX1	Assessed	SIX1,ENSG00000126778,601205,Q15475,10887
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	TECTA	Assessed	O75443,11720,ENSG00000109927,TECTA,602574
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	TMC1	Assessed	TMC1,Q8TDI8,16513,606706,ENSG00000165091
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	WFS1	Assessed	DIDMOAD,WFS,O76024,12762,606201,ENSG00000109501,WFS1
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	COCH	Assessed	2180,COCH-5B2,COCH,ENSG00000100473,O43405,603196
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	COL11A2	Assessed	HKE5,COL11A2,120290,2187,ENSG00000204248,P13942
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	GSDME	Assessed	ENSG00000105928,DFNA5,2810,inversely_correlated_with_estrogen_receptor_expression,O60443,608798,ICERE-1
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	EYA4	Assessed	ENSG00000112319,3522,603550,O95677,EYA4
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	GJB2	Assessed	NSRD1,connexin_26,121011,CX26,ENSG00000165474,P29033,4284,GJB2
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	GJB3	Assessed	4285,603324,CX31,connexin_31,GJB3,ENSG00000188910,O75712
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	GJB6	Assessed	GJB6,CX30,HED,4288,connexin_30,EDH,604418,O95452,ENSG00000121742
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	KCNQ4	Assessed	Kv7.4,563,ENSG00000117013,P56696,KCNQ4,6298,603537
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	MYH14	Assessed	MYH17,FLJ13881,Q7Z406,MHC16,MYH14,23212,608568,ENSG00000105357,KIAA2034
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	MYH9	Assessed	NMMHCA,160775,7579,nonmuscle_myosin_heavy_chain_II-A,ENSG00000100345,P35579,MYH9,FTNS,NMHC-II-A,MHA,EPSTS
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	MYO6	Assessed	600970,MYO6,Q9UM54,KIAA0389,7605,ENSG00000196586
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	MYO7A	Assessed	NSRD2,ENSG00000137474,Q13402,276903,7606,MYO7A
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	CCDC50	Assessed	Ymer,Q8IVM0,611051,CCDC50,18111,ENSG00000152492
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	GRHL2	Assessed	GRHL2,2799,BOM,FLJ13782,ENSG00000083307,Q6ISB3,608576
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	CRYM	Assessed	2418,ENSG00000103316,123740,Q14894,CRYM,DFNA40,thiomorpholine-carboxylate_dehydrogenase
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	ACTG1	Assessed	P63261,ACTG1,ENSG00000184009,144,102560
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	SLC17A8	Assessed	Q8NDX2,vesicular_glutamate_transporter_3,20151,SLC17A8,VGLUT3,ENSG00000179520,607557
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	MIR96	Assessed	hsa-mir-96,31648,611606,ENSG00000199158,MIR96
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	TBC1D24	Assessed	KIAA1171,Q9ULP9,TBC1D24,613577,DFNA65,29203,ENSG00000162065,skywalker_homolog_(Drosophila),TBC/LysM-associated_domain_containing_6,TLDC6
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	TJP2	Assessed	607709,X104,ZO2,11828,zona_occludens_2,TJP2,ZO-2,ENSG00000119139,Friedreich_ataxia_region_gene_X104_(tight_junction_protein_ZO-2),Q9UDY2
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	CEACAM16	Assessed	CEACAM16,DFNA4B,31948,ENSG00000213892,Q2WEN9,614591
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	DIAPH3	Assessed	DRF3,Q9NSV4,ENSG00000139734,NSDAN,15480,FLJ34705,DIAPH3,614567,AN
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	DIABLO	Assessed	DIABLO,Q9NR28,DIABLO-S,21528,second_mitochondria-derived_activator_of_caspase,FLJ25049,ENSG00000184047,605219,DFNA64,SMAC,FLJ10537
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	P2RX2	Assessed	600844,Q9UBL9,P2X2,15459,479,ENSG00000187848,P2RX2
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	TNC	Assessed	MGC167029,5318,ENSG00000041982,hexabrachion_(tenascin),P24821,187380,TN,TNC
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	MYO1C	Assessed	7597,ENSG00000197879,O00159,MYO1C,606538,myr2
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	OSBPL2	Assessed	DFNA67,606731,Q9H1P3,15761,OSBPL2,KIAA0772,ORP-2,ENSG00000130703
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	HOMER2	Assessed	Cupidin,HOMER-2B,Q9NSB8,ENSG00000103942,HOMER-2A,604799,CPD,17513,HOMER2,DFNA68,Vesl-2,HOMER-2
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	MCM2	Assessed	P49736,6944,mitotin,DFNA70,ENSG00000073111,D3S3194,KIAA0030,BM28,116945,cdc19,MCM2
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	CD164	Assessed	Q04900,MUC-24,DFNA66,ENSG00000135535,1632,CD164,MGC-24,deafness,_autosomal_dominant_66,603356
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	PTPRQ	Assessed	Q9UMZ3,9679,603317,phosphatidylinositol_phosphatase_PTPRQ,PTPRQ,ENSG00000139304
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Disease-causing_germline_mutation(s)_in	DMXL2	Assessed	rabconnectin_3,DFNA71,RC3,KIAA0856,Q8TDJ6,612186,DMXL2,2938,ENSG00000104093
Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA	90635	Candidate_gene_tested_in	MYO1A	Not_yet_assessed	601478,MYO1A,7595,ENSG00000166866,Q9UBC5
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	BDP1	Assessed	KIAA1241,KIAA1689,TFIIIB90,BDP1,607012,A6H8Y1,13652,HSA238520,TFIIIB150,TFC5,ENSG00000145734
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	ROR1	Assessed	10256,ROR1,Q01973,1845,602336,ENSG00000185483
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	WBP2	Assessed	GRAMD6,ENSG00000132471,WBP-2,WBP2,Q969T9,12738,606962
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	EPS8L2	Assessed	FLJ22171,MGC3088,21296,FLJ21935,ENSG00000177106,614988,Q9H6S3,EPS8L2
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	SLC26A4	Assessed	PDS,605646,8818,pendrin,ENSG00000091137,SLC26A4,O43511
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	BSND	Assessed	16512,ENSG00000162399,606412,BSND,BART,Q8WZ55
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	CDH23	Assessed	13733,cadherin-related_family_member_23,605516,Q9H251,ENSG00000107736,CDHR23,CDH23
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	TECTA	Assessed	O75443,11720,ENSG00000109927,TECTA,602574
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	TMC1	Assessed	TMC1,Q8TDI8,16513,606706,ENSG00000165091
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	TMIE	Assessed	30800,TMIE,Q8NEW7,607237,ENSG00000181585
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	TMPRSS3	Assessed	TMPRSS3,11877,ENSG00000160183,605511,P57727
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	USH1C	Assessed	NY-CO-37,harmonin,USH1C,AIE-75,NY-CO-38,12597,PDZ73,ENSG00000006611,605242,PDZ-73,Q9Y6N9,PDZD7C
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	COL11A2	Assessed	HKE5,COL11A2,120290,2187,ENSG00000204248,P13942
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	ELMOD3	Assessed	ENSG00000115459,26158,FLJ21977,ELMOD3,615427,Q96FG2
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	GJB2	Assessed	NSRD1,connexin_26,121011,CX26,ENSG00000165474,P29033,4284,GJB2
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	GJB3	Assessed	4285,603324,CX31,connexin_31,GJB3,ENSG00000188910,O75712
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	GJB6	Assessed	GJB6,CX30,HED,4288,connexin_30,EDH,604418,O95452,ENSG00000121742
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	MET	Assessed	164860,hepatocyte_growth_factor_receptor,P08581,RCCP2,MET,7029,HGFR,DFNB97,ENSG00000105976,1815
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	MYO15A	Assessed	MYO15A,ENSG00000091536,7594,Q9UKN7,602666
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	MYO6	Assessed	600970,MYO6,Q9UM54,KIAA0389,7605,ENSG00000196586
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	MYO7A	Assessed	NSRD2,ENSG00000137474,Q13402,276903,7606,MYO7A
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	OTOF	Assessed	fer-1-like_family_member_2,FER1L2,Q9HC10,DFNB6,ENSG00000115155,603681,OTOF,8515
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	PCDH15	Assessed	CDHR15,Q96QU1,PCDH15,ENSG00000150275,14674,605514,cadherin-related_family_member_15
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	WHRN	Assessed	USH2D,16361,DFNB31,ENSG00000095397,CIP98,PDZD7B,Q9P202,607928
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	STRC	Assessed	ENSG00000242866,16035,Q7RTU9,STRC,606440
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	TRIOBP	Assessed	609761,TAP68,ENSG00000100106,HRIHFB2122,TRIOBP,Tara,Q9H2D6,KIAA1662,17009
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	RDX	Assessed	RDX,9944,P35241,ENSG00000137710,179410
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	LHFPL5	Assessed	609427,ENSG00000197753,tetraspan_membrane_protein_of_hair_cell_stereocilia,Tmhs,MGC33835,Q8TAF8,dJ510O8.8,LHFPL5,21253
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	ESPN	Assessed	ESPN,ENSG00000187017,13281,B1AK53,606351
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	ESRRB	Assessed	ENSG00000119715,602167,ESRRB,ERRbeta,ERR2,NR3B2,623,O95718,ERRb,3473
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	MARVELD2	Assessed	Tricellulin,TRIC,FLJ30532,ENSG00000152939,Q8N4S9,MARVELD2,26401,610572
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	MYO3A	Assessed	Q8NEV4,2112,ENSG00000095777,MYO3A,7601,606808
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	SLC26A5	Assessed	DFNB61,9359,P58743,SLC26A5,ENSG00000170615,604943,deafness,_neurosensory,_autosomal_recessive,_61
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	OTOA	Assessed	OTOA,cancer/testis_antigen_108,CT108,ENSG00000155719,607038,16378,Q7RTW8
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	PJVK	Assessed	610219,DFNB59,ENSG00000204311,Q0ZLH3,29502
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	CLDN14	Assessed	2035,O95500,CLDN14,605608,ENSG00000159261
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	LRTOMT	Assessed	25033,Q8WZ04,CFAP111,COMT2,612414,ENSG00000184154,LRTOMT
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	HGF	Assessed	hepatopoietin_A,ENSG00000019991,P14210,fibroblast-derived_tumor_cytotoxic_factor,F-TCF,scatter_factor,HGF,4893,lung_fibroblast-derived_mitogen,HPTA,142409,HGFB,SF
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	LOXHD1	Assessed	613072,Q8IVV2,ENSG00000167210,LH2D1,FLJ32670,26521,LOXHD1
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	GRXCR1	Assessed	613283,protein_phosphatase_1,_regulatory_subunit_88,ENSG00000215203,31673,A8MXD5,GRXCR1,PPP1R88
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	TPRN	Assessed	TPRN,Q4KMQ1,FLJ90254,ENSG00000176058,26894,613354
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	PTPRQ	Assessed	Q9UMZ3,9679,603317,phosphatidylinositol_phosphatase_PTPRQ,PTPRQ,ENSG00000139304
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	SERPINB6	Assessed	173321,ENSG00000124570,CAP,P35237,8950,cytoplasmic_antiproteinase,SERPINB6,PTI
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	TBC1D24	Assessed	KIAA1171,Q9ULP9,TBC1D24,613577,DFNA65,29203,ENSG00000162065,skywalker_homolog_(Drosophila),TBC/LysM-associated_domain_containing_6,TLDC6
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	GPSM2	Assessed	P81274,609245,ENSG00000121957,GPSM2,Pins,29501,LGN
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	MSRB3	Assessed	DKFZp686C1178,613719,27375,Q8IXL7,ENSG00000174099,MSRB3,FLJ36866
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	ILDR1	Assessed	MGC50831,28741,Q86SU0,ILDR1,ENSG00000145103,609739
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	KARS	Assessed	ENSG00000065427,KARS1,Q15046,601421,KARS,6215,KARS2,lysine_tRNA_ligase
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	GIPC3	Assessed	Q8TF64,DFNB95,18183,GIPC3,608792,ENSG00000179855
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	TSPEAR	Assessed	MGC11251,612920,Q8WU66,TSP-EAR,1268,TSPEAR,ENSG00000175894
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	CIB2	Assessed	O75838,ENSG00000136425,605564,KIP2,CIB2,24579
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	CABP2	Assessed	1385,Q9NPB3,607314,ENSG00000167791,CABP2
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	OTOG	Assessed	604487,8516,OTGN,Q6ZRI0,OTOG,FLJ46346,mlemp,ENSG00000188162
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	PNPT1	Assessed	OLD35,610316,Polynucleotide_phosphorylase,PNPT1,23166,Q8TCS8,3'-5'_RNA_exonuclease,PNPase,ENSG00000138035,old-35
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	OTOGL	Assessed	FLJ90579,ENSG00000165899,26901,OTOGL,Q3ZCN5,614925
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	SYNE4	Assessed	ENSG00000181392,Q8N205,615535,Nesp4,26703,C19orf46,FLJ36445,Nesprin-4
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_(loss_of_function)_in	SLITRK6	Assessed	23503,ENSG00000184564,SLITRK6,FLJ22774,609681,Q9H5Y7
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_(loss_of_function)_in	GRXCR2	Assessed	ENSG00000204928,615762,DFNB101,33862,A6NFK2
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_(loss_of_function)_in	EPS8	Assessed	EPS8,ENSG00000151491,Q12929,600206,3420
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_(loss_of_function)_in	ADCY1	Assessed	AC1,232,103072,ENSG00000164742,ADCY1,Q08828
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	CLIC5	Assessed	607293,Q9NZA1,13517,ENSG00000112782,CLIC5,DFNB102
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	RIPOR2	Assessed	myogenesis-related_and_NCAM-associated_protein_homolog_(chicken),DIFF48,Q9Y4F9,FAM65B,13872,ENSG00000111913,KIAA0386,MYONAP,611410
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_in	DCDC2	Assessed	18141,RU2,DCDC2A,DCDC2,Q9UHG0,KIAA1154,NPHP19,ENSG00000146038,605755
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Modifying_germline_mutation_in	ATP2B2	Assessed	ENSG00000157087,plasma_membrane_calcium-transporting_ATPase_2,plasma_membrane_Ca2+_pump_2,Q01814,ATP2B2,PMCA2,815,844,108733
Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB	90636	Disease-causing_germline_mutation(s)_(loss_of_function)_in	S1PR2	Assessed	3169,605111,AGR16,H218,ENSG00000267534,S1PR2,O95136,Gpcr13,276
